x_m,y_m,distance_m,mean_diameter_m,cvar_diameter_m,composite_m,cost_s
725,530,898.0673694,36.79099722,46.95699599,41.87399661,267.4906232
725,535,901.0271916,36.81911454,46.87000353,41.84455903,268.0243247
725,540,904.0049779,36.84959388,46.78777599,41.81868493,268.5686718
725,545,907.0005513,36.88237312,46.71018187,41.7962775,269.1234376
725,550,910.0137362,36.91739244,46.63709445,41.77724344,269.6884024
725,555,913.0443582,36.95459416,46.5683916,41.76149288,270.2633532
725,560,916.0922443,36.99392271,46.50395559,41.74893915,270.848084
725,565,919.1572227,37.03532448,46.44367285,41.73949866,271.4423951
725,570,922.239123,37.07874775,46.38743383,41.73309079,272.0460926
725,575,925.3377762,37.12414261,46.33513278,41.72963769,272.6589889
725,580,928.4530144,37.17146088,46.28666765,41.72906427,273.2809016
725,585,931.5846714,37.22065603,46.24193987,41.73129795,273.9116539
725,590,934.7325821,37.27161714,46.20085422,41.73623568,274.5510088
725,595,937.8965828,37.32432851,46.16331871,41.74382361,275.198827
725,600,941.0765112,37.37878565,46.12924443,41.75401504,275.8549836
725,605,944.2722065,37.43492056,46.09854541,41.76673298,276.5192941
727.0527116,-608.2876457,947.9554343,37.51881465,46.23148328,41.87514896,277.4705169
727.0527116,-490.6161836,877.1031211,36.74063187,48.01336614,42.376999,264.2933175
727.0527116,490.6161836,877.1031211,36.79387953,48.01336614,42.40362284,264.3460115
727.0527116,608.2876457,947.9554343,37.58168144,46.23148328,41.90658236,277.53273
729.462241,-611.2117562,951.6800786,37.67849528,46.39296706,42.03573117,278.5332706
729.462241,-489.1683922,878.2942997,36.89603535,48.27444007,42.58523771,264.9436999
729.462241,489.1683922,878.2942997,36.95114303,48.27444007,42.61279155,264.9982346
729.462241,611.2117562,951.6800786,37.74331238,46.39296706,42.06813972,278.5974137
730,-610,951.3148795,37.69317531,46.43953257,42.06635394,278.5208395
730,-605,948.116554,37.63804652,46.46998935,42.05401793,277.8567589
730,-600,944.9338601,37.58459334,46.50378949,42.04419141,277.2007714
730,-595,941.7669563,37.53287274,46.54101743,42.03694508,276.5530487
730,-590,938.6160024,37.48292477,46.58176048,42.03234263,275.9137487
730,-585,935.4811596,37.43477047,46.62610895,42.03043971,275.2830139
730,-580,932.3625904,37.38847705,46.67415627,42.03131666,274.6610357
730,-575,929.2604586,37.34397434,46.72599915,42.03498674,274.0478732
730,-570,926.1749295,37.30142567,46.78173769,42.04158168,273.4438201
730,-565,923.1061694,37.26088134,46.84147555,42.05117845,272.849062
730,-560,920.0543462,37.2223923,46.90532014,42.06385622,272.2637893
730,-555,917.019629,37.18601136,46.97338271,42.07969703,271.688198
730,-550,914.0021882,37.15179325,47.0457786,42.09878593,271.1224907
730,-545,911.0021954,37.11979474,47.1226274,42.12121107,270.566876
730,-540,908.0198236,37.08998308,47.20405314,42.14701811,270.0214791
730,-535,905.0552469,37.06246389,47.29018452,42.17632421,269.4865664
730,-530,902.1086409,37.03729227,47.3811551,42.20922369,268.96236
730,-525,899.1801822,37.01459083,47.47710357,42.2458472,268.4491536
730,-520,896.2700486,36.99442805,47.57817396,42.286301,267.9471932
730,-515,893.3784193,36.97687513,47.68451593,42.33069553,267.4567331
730,-510,890.5054744,36.9620179,47.79628502,42.37915146,266.9780483
730,-505,887.6513955,36.9499951,47.91364297,42.43181903,266.5114723
730,-500,884.8163651,36.940813,48.03675802,42.48878551,266.0572145
730,-495,882.0005669,36.93455503,48.16580521,42.55018012,265.6155673
730,-490,879.2041856,36.93130812,48.3009668,42.61613746,265.186834
730,490,879.2041856,36.98688529,48.3009668,42.64392605,265.2418333
730,495,882.0005669,36.99036453,48.16580521,42.57808487,265.6707964
730,500,884.8163651,36.99686747,48.03675802,42.51681274,266.1126861
730,505,887.6513955,37.00630689,47.91364297,42.45997493,266.5671986
730,510,890.5054744,37.01859906,47.79628502,42.40744204,267.0340411
730,515,893.3784193,37.03366357,47.68451593,42.35908975,267.5129311
730,520,896.2700486,37.05142316,47.57817396,42.31479856,268.0035957
730,525,899.1801822,37.07180354,47.47710357,42.27445355,268.5057714
730,530,902.1086409,37.09473328,47.3811551,42.23794419,269.0192037
730,535,905.0552469,37.12014366,47.29018452,42.20516409,269.5436464
730,540,908.0198236,37.14796854,47.20405314,42.17601084,270.0788616
730,545,911.0021954,37.17814423,47.1226274,42.15038581,270.6246188
730,550,914.0021882,37.21060939,47.0457786,42.12819399,271.1806952
730,555,917.019629,37.24530491,46.97338271,42.10934381,271.746875
730,560,920.0543462,37.2821738,46.90532014,42.09374697,272.3229492
730,565,923.1061694,37.32116113,46.84147555,42.08131834,272.908715
730,570,926.1749295,37.36221388,46.78173769,42.07197578,273.5039762
730,575,929.2604586,37.40528091,46.72599915,42.06564003,274.1085423
730,580,932.3625904,37.45029091,46.67415627,42.06222359,274.7222068
730,585,935.4811596,37.49713819,46.62610895,42.06162357,275.3447331
730,590,938.6160024,37.54585589,46.58176048,42.06380819,275.9760255
730,595,941.7669563,37.59637741,46.54101743,42.06869742,276.615893
730,600,944.9338601,37.64861704,46.50378949,42.07620326,277.2641294
730,605,948.116554,37.70259724,46.46998935,42.08629329,277.9206384
730,610,951.3148795,37.75823808,46.43953257,42.09888532,278.5852257
731.8717705,-614.1134458,955.3908168,37.83793932,46.55463297,42.19628615,279.5931891
731.8717705,-487.7206009,879.4928499,37.05347674,48.53818806,42.7958324,265.6002196
731.8717705,487.7206009,879.4928499,37.1104632,48.53818806,42.82432563,265.6566135
731.8717705,614.1134458,955.3908168,37.90464159,46.55463297,42.22963728,279.6591978
734.2812999,-616.993018,959.0878018,37.99722157,46.71647297,42.35684727,280.6503693
734.2812999,-486.2728095,880.6987411,37.21295862,48.80463415,43.00879638,266.2628969
734.2812999,486.2728095,880.6987411,37.27186104,48.80463415,43.03824759,266.3211868
734.2812999,616.993018,959.0878018,38.06569337,46.71647297,42.39108317,280.7181291
735,-615,958.3579707,38.01280678,46.78053915,42.39667297,280.5832262
735,-610,955.1570551,37.95810741,46.8107575,42.38443246,279.9188166
735,-605,951.9716382,37.90509547,46.84428791,42.37469169,279.2624543
735,-600,948.8018761,37.85374771,46.88121331,42.36748051,278.6142294
735,-595,945.647926,37.80414159,46.92161946,42.36288052,277.9743351
735,-590,942.5099469,37.75634656,46.96559502,42.36097079,277.3429596
735,-585,939.3880987,37.71040653,47.01323171,42.36181912,276.7202689
735,-580,936.2825428,37.66636689,47.0646244,42.36549565,276.1064343
735,-575,933.1934419,37.62427463,47.11987131,42.37207297,275.501632
735,-570,930.1209599,37.58415605,47.17907409,42.38161507,274.9060214
735,-565,927.065262,37.54599226,47.24233802,42.39416514,274.3197209
735,-560,924.0265148,37.50992802,47.30977215,42.40985009,273.7430152
735,-555,921.004886,37.47601744,47.38148948,42.42875346,273.176103
735,-550,918.0005447,37.4443166,47.45760713,42.45096187,272.6191897
735,-545,915.0136611,37.41488368,47.53824654,42.47656511,272.072487
735,-540,912.0444068,37.38775375,47.62353368,42.50564372,271.5361887
735,-535,909.0929545,37.36289991,47.71359924,42.53824957,271.0104318
735,-530,906.1594782,37.34044868,47.80857884,42.57451376,270.4955108
735,-525,903.244153,37.32052216,47.90861333,42.61456775,269.9917207
735,-520,900.3471553,37.30325406,48.01384898,42.65855152,269.499374
735,-515,897.4686624,37.28867702,48.12443775,42.70655739,269.0186888
735,-510,894.6088531,37.27684344,48.24053761,42.75869053,268.549909
735,-505,891.767907,37.26783226,48.36231281,42.81507253,268.0933112
735,-500,888.9460051,37.26172561,48.48993417,42.87582989,267.649182
735,-495,886.1433293,37.25860905,48.62357948,42.94109427,267.2178183
735,-490,883.3600625,37.25857168,48.76343379,43.01100273,266.799528
735,490,883.3600625,37.31818484,48.76343379,43.04080931,266.8585213
735,495,886.1433293,37.31842579,48.62357948,42.97100264,267.277013
735,500,888.9460051,37.32175913,48.48993417,42.90584665,267.7085913
735,505,891.767907,37.32809542,48.36231281,42.84520411,268.1529477
735,510,894.6088531,37.33734881,48.24053761,42.78894321,268.6097852
735,515,897.4686624,37.34943687,48.12443775,42.73693731,269.0788168
735,520,900.3471553,37.36428036,48.01384898,42.68906467,269.5597657
735,525,903.244153,37.38180313,47.90861333,42.64520823,270.0523644
735,530,906.1594782,37.40193197,47.80857884,42.60525541,270.5563547
735,535,909.0929545,37.42459642,47.71359924,42.56909783,271.0714868
735,540,912.0444068,37.44972868,47.62353368,42.53663118,271.5975191
735,545,915.0136611,37.47726347,47.53824654,42.507755,272.1342182
735,550,918.0005447,37.50713792,47.45760713,42.48237252,272.6813578
735,555,921.004886,37.53929144,47.38148948,42.46039046,273.2387191
735,560,924.0265148,37.57366565,47.30977215,42.4417189,273.80609
735,565,927.065262,37.61020423,47.24233802,42.42627113,274.3832652
735,570,930.1209599,37.64885287,47.17907409,42.41396348,274.9700455
735,575,933.1934419,37.68947209,47.11987131,42.4046717,275.5661515
735,580,936.2825428,37.73208527,47.0646244,42.39835484,276.1714694
735,585,939.3880987,37.77662943,47.01323171,42.39493057,276.7858032
735,590,942.5099469,37.82302596,46.96559502,42.39431049,277.4089456
735,595,945.647926,37.87128639,46.92161946,42.39645293,278.0407817
735,600,948.8018761,37.92136668,46.88121331,42.40128999,278.6811453
735,605,951.9716382,37.97318858,46.84428791,42.40873824,279.3298393
735,610,955.1570551,38.02655716,46.8107575,42.41865733,279.9865546
735,615,958.3579707,38.08160494,46.78053915,42.43107205,280.6513089
736.6908293,-619.8507686,962.7711843,38.15630853,46.87847946,42.51739399,281.7048003
736.6908293,-484.8250182,881.9119436,37.37466773,49.07380269,43.22423521,266.9319346
736.6908293,484.8250182,881.9119436,37.43535779,49.07380269,43.25458024,266.9919936
736.6908293,619.8507686,962.7711843,38.22658229,46.87847946,42.55253088,281.7743434
739.1003587,-622.6869858,966.4411118,38.31519377,47.04064529,42.67791953,282.7564985
739.1003587,-483.3772269,883.1324271,37.53880532,49.34571833,43.44226183,267.6075503
739.1003587,483.3772269,883.1324271,37.60097496,49.34571833,43.47334665,267.6690735
739.1003587,622.6869858,966.4411118,38.38726512,47.04064529,42.71395521,282.8278204
740,-620,965.4014709,38.33276847,47.12156472,42.72716659,282.6460403
740,-615,962.1980046,38.27847871,47.15154837,42.71501354,281.9812936
740,-610,959.0099061,38.22583861,47.18481334,42.70532598,281.3245003
740,-605,955.8373293,38.17492096,47.22144111,42.69818103,280.6758436
740,-600,952.6804291,38.12576639,47.26151592,42.69364116,280.0354783
740,-595,949.539362,38.07836897,47.30512482,42.69174689,279.4035157
740,-590,946.4142856,38.03277962,47.35235786,42.69256874,278.780127
740,-585,943.3053588,37.98908429,47.40330816,42.69619623,278.1655212
740,-580,940.2127419,37.94732948,47.45807205,42.70270077,277.5598716
740,-575,937.1365962,37.90756331,47.51674927,42.71215629,276.9633569
740,-570,934.0770846,37.86983561,47.57944303,42.72463932,276.376161
740,-565,931.034371,37.83419796,47.64626023,42.74022909,275.7984736
740,-560,928.0086206,37.80067092,47.71731159,42.75899126,275.2304577
740,-555,925,37.76926514,47.79271187,42.78098851,274.6722706
740,-550,922.0086767,37.74011675,47.87257999,42.80634837,274.1241983
740,-545,919.0348198,37.71323788,47.95703925,42.83513856,273.5864085
740,-540,916.0785992,37.68872678,48.04621755,42.86747217,273.0591592
740,-535,913.1401864,37.66668199,48.14024761,42.9034648,272.5427133
740,-530,910.2197537,37.64714674,48.23926713,42.94320694,272.0372846
740,-525,907.3174748,37.63012235,48.34341912,42.98677074,271.5430504
740,-520,904.4335244,37.6157497,48.4528521,43.0343009,271.0603322
740,-515,901.5680784,37.60410356,48.56772039,43.08591198,270.5893918
740,-510,898.7213139,37.59526169,48.68818436,43.14172303,270.1305003
740,-505,895.8934088,37.58931675,48.81441079,43.20186377,269.68395
740,-500,893.0845425,37.58641877,48.94657315,43.26649596,269.250097
740,-495,890.294895,37.58664666,49.08485194,43.3357493,268.8292339
740,-490,887.5246475,37.59006729,49.22943506,43.40975117,268.4216492
740,-485,884.7739824,37.59673259,49.3805182,43.48862539,268.0276243
740,485,884.7739824,37.65959814,49.3805182,43.52005817,268.0898361
740,490,887.5246475,37.65329653,49.22943506,43.4413658,268.484221
740,495,890.294895,37.65025258,49.08485194,43.36755226,268.8921785
740,500,893.0845425,37.65037075,48.94657315,43.29847195,269.313384
740,505,895.8934088,37.65355938,48.81441079,43.23398509,269.7475247
740,510,898.7213139,37.65973046,48.68818436,43.17395741,270.1942987
740,515,901.5680784,37.66879948,48.56772039,43.11825993,270.653415
740,520,904.4335244,37.68068524,48.4528521,43.06676867,271.1245925
740,525,907.3174748,37.69530969,48.34341912,43.0193644,271.6075599
740,530,910.2197537,37.71259777,48.23926713,42.97593245,272.102055
740,535,913.1401864,37.7324773,48.14024761,42.93636246,272.6078245
740,540,916.0785992,37.75487879,48.04621755,42.90054817,273.1246233
740,545,919.0348198,37.77973535,47.95703925,42.8683873,273.6522145
740,550,922.0086767,37.80698254,47.87257999,42.83978126,274.1903688
740,555,925,37.8365583,47.79271187,42.81463508,274.738864
740,560,928.0086206,37.86840278,47.71731159,42.79285719,275.2974853
740,565,931.034371,37.90239778,47.64626023,42.77432901,275.8659643
740,570,934.0770846,37.93851112,47.57944303,42.75897708,276.4441224
740,575,937.1365962,37.97668436,47.51674927,42.74671681,277.0317592
740,580,940.2127419,38.016866,47.45807205,42.73746903,277.6286851
740,585,943.3053588,38.05904589,47.40330816,42.73117702,278.2347553
740,590,946.4142856,38.10317573,47.35235786,42.7277668,278.8497911
740,595,949.539362,38.14920883,47.30512482,42.72716683,279.4736189
740,600,952.6804291,38.19696972,47.26151592,42.72924282,280.1059412
740,605,955.8373293,38.2464384,47.22144111,42.73393975,280.7466174
740,610,959.0099061,38.29767789,47.18481334,42.74124562,281.3955926
740,615,962.1980046,38.35064741,47.15154837,42.75109789,282.0527119
740,620,965.4014709,38.40530747,47.12156472,42.76343609,282.717825
741.5098882,-625.5019507,970.0977294,38.47386926,47.20296372,42.83841649,283.8054781
741.5098882,-481.9294355,884.3601614,37.70519508,49.62040601,43.66280055,268.2895881
741.5098882,481.9294355,884.3601614,37.7687343,49.62040601,43.69457015,268.3524666
741.5098882,625.5019507,970.0977294,38.54759418,47.20296372,42.87527895,283.8784364
743.9194176,-628.2959377,973.7411798,38.63239218,47.36542836,42.99891027,284.851818
743.9194176,-480.4816442,885.5951165,37.8737765,49.89789093,43.88583372,268.9780071
743.9194176,480.4816442,885.5951165,37.93865778,49.89789093,43.91827436,269.0422137
743.9194176,628.2959377,973.7411798,38.70774144,47.36542836,43.0365849,284.9263838
745,-625,972.4453712,38.65303619,47.46260885,43.05782252,284.7092556
745,-620,969.2393925,38.59912443,47.49236145,43.04574294,284.0441519
745,-615,966.048653,38.54689089,47.52536518,43.03612803,283.3869742
745,-610,962.8733042,38.49637455,47.56170011,43.02903733,282.7378705
745,-605,959.7134989,38.44761568,47.60144899,43.02453233,282.0969931
745,-600,956.5693911,38.40065586,47.64469733,43.0226766,281.4644987
745,-595,953.4411361,38.35552281,47.69153354,43.02352818,280.8405331
745,-590,950.3288904,38.31222786,47.74204901,43.02713844,280.2252294
745,-585,947.2328119,38.27080769,47.7963383,43.03357299,279.618749
745,-580,944.1530596,38.23136877,47.85449921,43.04293399,279.0213259
745,-575,941.0897938,38.19396038,47.91663301,43.05529669,278.433141
745,-570,938.043176,38.15863353,47.98284447,43.070739,277.8543809
745,-565,935.0133689,38.12544107,48.05324214,43.0893416,277.2852378
745,-560,932.0005365,38.09443773,48.12793844,43.11118809,276.72591
745,-555,929.0048439,38.0656718,48.20704985,43.13636082,276.1765934
745,-550,926.0264575,38.03912969,48.29069712,43.16491341,275.6374275
745,-545,923.0655448,38.01494175,48.37900545,43.1969736,275.1086986
745,-540,920.1222745,37.99320895,48.47210468,43.23265682,274.5906689
745,-535,917.1968164,37.97397228,48.57012955,43.27205091,274.0835462
745,-530,914.2893415,37.95729998,48.67321987,43.31525993,273.5875706
745,-525,911.4000219,37.9432792,48.78152084,43.36240002,273.1030065
745,-520,908.5290309,37.93191866,48.89518323,43.41355095,272.6300464
745,-515,905.6765427,37.92343669,49.01436371,43.4689002,272.1690962
745,-510,902.8427327,37.91782902,49.13922513,43.52852707,271.7203479
745,-505,900.0277773,37.91517928,49.26993679,43.59255803,271.2840871
745,-500,897.2318541,37.91560687,49.40667481,43.66114084,270.8606417
745,-495,894.4551414,37.91916228,49.54962244,43.73439236,270.4502789
745,-490,891.6978188,37.92593782,49.69897045,43.81245414,270.0533145
745,-485,888.9600666,37.93604746,49.85491751,43.89548249,269.670094
745,-480,886.2420663,37.94959501,50.01813516,43.98386508,269.301421
745,480,886.2420663,38.01506956,50.01813516,44.01660236,269.3662148
745,485,888.9600666,38.00193043,49.85491751,43.92842397,269.7352919
745,490,891.6978188,37.99222421,49.69897045,43.84559733,270.1189116
745,495,894.4551414,37.98584882,49.54962244,43.76773563,270.516272
745,500,897.2318541,37.98270633,49.40667481,43.69469057,270.9270435
745,505,900.0277773,37.98270282,49.26993679,43.6263198,271.3509085
745,510,902.8427327,37.98574809,49.13922513,43.56248661,271.7875607
745,515,905.6765427,37.99175554,49.01436371,43.50305963,272.2367046
745,520,908.5290309,38.00064197,48.89518323,43.4479126,272.6980551
745,525,911.4000219,38.0123274,48.78152084,43.39692412,273.1713367
745,530,914.2893415,38.02673493,48.67321987,43.3499774,273.6562836
745,535,917.1968164,38.04379059,48.57012955,43.30696007,274.1526385
745,540,920.1222745,38.06342318,48.47210468,43.26776393,274.660153
745,545,923.0655448,38.08556417,48.37900545,43.23228481,275.1785867
745,550,926.0264575,38.11014757,48.29069712,43.20042235,275.7077069
745,555,929.0048439,38.1370651,48.20704985,43.17205748,276.2472443
745,560,932.0005365,38.16624998,48.12793844,43.14709421,276.7969755
745,565,935.0133689,38.19762618,48.05324214,43.12543416,277.3566723
745,570,938.043176,38.23119038,47.98284447,43.10701743,277.9261833
745,575,941.0897938,38.26689936,47.91663301,43.09176618,278.5053215
745,580,944.1530596,38.30470006,47.85449921,43.07959964,279.0938946
745,585,947.2328119,38.34454126,47.7963383,43.07043978,279.6917159
745,590,950.3288904,38.38627658,47.74204901,43.0641628,280.2985081
745,595,953.4411361,38.42989631,47.69153354,43.06071492,280.9141332
745,600,956.5693911,38.47533531,47.64469733,43.06001632,281.5384016
745,605,959.7134989,38.52262511,47.60144899,43.06203705,282.1712226
745,610,962.8733042,38.57172253,47.56170011,43.06671132,282.812435
745,615,966.048653,38.62251449,47.52536518,43.07393983,283.4618114
745,620,969.2393925,38.67489748,47.49236145,43.08362946,284.1191371
745,625,972.4453712,38.72896536,47.46260885,43.0957871,284.7843952
746.328947,-631.0692142,977.3716029,38.79076487,47.52803321,43.15939904,285.8955425
746.328947,-479.0338528,886.837262,38.04459817,50.17992813,44.11226315,269.6745861
746.328947,479.0338528,886.837262,38.11076767,50.17992813,44.1453479,269.7400675
746.328947,631.0692142,977.3716029,38.86773521,47.52803321,43.19788421,285.9717125
748.7384765,-633.8220414,980.9891367,38.9489897,47.69077263,43.31988117,286.936676
748.7384765,-477.5860615,888.086568,38.21760306,50.46534637,44.34147471,270.3781035
748.7384765,477.5860615,888.086568,38.28508649,50.46534637,44.37521643,270.4448852
748.7384765,633.8220414,980.9891367,39.02757793,47.69077263,43.35917528,287.0144471
750,-635,982.7130812,39.02891125,47.77729126,43.40310125,287.4461744
750,-630,979.489663,38.97373346,47.80367113,43.38870229,286.7729923
750,-625,976.2812095,38.92019211,47.83319624,43.37669418,286.1075351
750,-620,973.0878686,38.86832461,47.86594283,43.36713372,285.4499448
750,-615,969.9097896,38.81816957,47.9019896,43.36007958,284.8003674
750,-610,966.7471231,38.76976687,47.94141784,43.35559236,284.158953
750,-605,963.6000208,38.72315771,47.98431157,43.35373464,283.5258557
750,-600,960.4686356,38.67838468,48.03075757,43.35457113,282.9012343
750,-595,957.3531219,38.63549178,48.08084561,43.35816869,282.2852519
750,-590,954.253635,38.59452453,48.13466846,43.3645965,281.6780764
750,-585,951.1703317,38.55552396,48.19232212,43.37392304,281.0798749
750,-580,948.1033699,38.51846461,48.25390587,43.38618524,280.4907519
750,-575,945.0529086,38.48346959,48.3195225,43.40149605,279.9109628
750,-570,942.0191081,38.45057594,48.38927839,43.41992717,279.3406817
750,-565,939.0021299,38.41986166,48.46328373,43.44157269,278.7801269
750,-560,936.0021367,38.39136817,48.54165263,43.4665104,278.2294851
750,-555,933.0192924,38.36521388,48.62450336,43.49485862,277.6890231
750,-550,930.0537619,38.34143744,48.71195848,43.52669796,277.1589335
750,-545,927.1057113,38.3201398,48.80414508,43.56214244,276.6394753
750,-540,924.175308,38.30135911,48.90119499,43.60127705,276.1308499
750,-535,921.2627204,38.28509987,49.00324497,43.64417242,275.6332311
750,-530,918.3681179,38.27146147,49.11043698,43.69094922,275.1468914
750,-525,915.4916712,38.26053675,49.22291837,43.74172756,274.6721027
750,-520,912.6335519,38.25239641,49.34084224,43.79661932,274.2091208
750,-515,909.7939327,38.24698684,49.46436761,43.85567723,273.7580845
750,-510,906.9729875,38.24450745,49.59388256,43.91919501,273.3196101
750,-505,904.1708909,38.2450621,49.72972809,43.9873951,272.8941726
750,-500,901.3878189,38.24873084,49.87173622,44.06023353,272.4817202
750,-495,898.623948,38.25560896,50.02009435,44.13785165,272.0825681
750,-490,895.8794562,38.26577917,50.17499757,44.22038837,271.6970267
750,-485,893.1545219,38.27934141,50.33664906,44.30799523,271.3254316
750,-480,890.4493248,38.29640255,50.50526048,44.40083152,270.9681341
750,480,890.4493248,38.36479782,50.50526048,44.43502915,271.0358181
750,485,893.1545219,38.34812979,50.33664906,44.34238943,271.3935047
750,490,895.8794562,38.33497143,50.17499757,44.2549845,271.7654995
750,495,898.623948,38.32521812,50.02009435,44.17265623,272.1514535
750,500,901.3878189,38.31876956,49.87173622,44.09525289,272.5510307
750,505,904.1708909,38.31552949,49.72972809,44.02262879,272.9639072
750,510,906.9729875,38.31540553,49.59388256,43.95464404,273.3897709
750,515,909.7939327,38.31830894,49.46436761,43.89133828,273.828665
750,520,912.6335519,38.32415449,49.34084224,43.83249836,274.2801327
750,525,915.4916712,38.33286025,49.22291837,43.77788931,274.7436741
750,530,918.3681179,38.34434744,49.11043698,43.72739221,275.2190194
750,535,921.2627204,38.35854029,49.00324497,43.68089263,275.7059078
750,540,924.175308,38.37536588,48.90119499,43.63828043,276.2040872
750,545,927.1057113,38.39471388,48.80414508,43.59942948,276.7132739
750,550,930.0537619,38.41647715,48.71195848,43.56421781,277.2331929
750,555,933.0192924,38.44062227,48.62450336,43.53256281,277.7636474
750,560,936.0021367,38.46713264,48.54165263,43.50439264,278.3044617
750,565,939.0021299,38.49594779,48.46328373,43.47961576,278.8554219
750,570,942.0191081,38.52700936,48.38927839,43.45814388,279.4163203
750,575,945.0529086,38.56025735,48.3195225,43.43988992,279.9869521
750,580,948.1033699,38.5955353,48.25390587,43.42472059,280.5670212
750,585,951.1703317,38.63289556,48.19232212,43.41260884,281.1564419
750,590,954.253635,38.67223599,48.13466846,43.40345223,281.7549798
750,595,957.3531219,38.71349375,48.08084561,43.39716968,282.3624427
750,600,960.4686356,38.75668395,48.03075757,43.39372076,282.9787194
750,605,963.6000208,38.80172754,47.98431157,43.39301955,283.6036086
750,610,966.7471231,38.84850504,47.94141784,43.39496144,284.2368724
750,615,969.9097896,38.89703147,47.9019896,43.39951053,284.8784093
750,620,973.0878686,38.94731731,47.86594283,43.40663007,285.5281161
750,625,976.2812095,38.99932254,47.83319624,43.41625939,286.1858427
750,630,979.489663,39.05300841,47.80367113,43.42833977,286.8514429
750,635,982.7130812,39.10833738,47.77729126,43.44281432,287.5247746
751.1480059,-636.554674,984.5939162,39.10706906,47.85364127,43.48035517,287.9752426
751.1480059,-476.1382701,889.3430041,38.39268048,50.75366453,44.5731725,271.0879678
751.1480059,476.1382701,889.3430041,38.46163699,50.75366453,44.60765076,271.1562072
751.1480059,636.554674,984.5939162,39.18727203,47.85364127,43.52045665,288.0546116
753.5575353,-639.2673608,988.1860744,39.26500536,48.01663412,43.64081974,289.0112662
753.5575353,-474.6904788,890.6065403,38.57000392,51.04490933,44.80745662,271.8043709
753.5575353,474.6904788,890.6065403,38.64044222,51.04490933,44.84267578,271.8740768
753.5575353,639.2673608,988.1860744,39.34675806,48.01663412,43.68169609,289.0921688
755,-640,989.7600719,39.3496535,48.11856746,43.73411048,289.5107071
755,-635,986.534338,39.29484734,48.14475116,43.71979925,288.8372354
755,-630,983.3234463,39.24167356,48.17405227,43.70786291,288.1714327
755,-625,980.1275427,39.1901692,48.20654572,43.69835746,287.5134387
755,-620,976.9467744,39.14037254,48.24230888,43.69134071,286.8633975
755,-615,973.7812896,39.09232307,48.28142166,43.68687236,286.2214568
755,-610,970.6312379,39.0460616,48.32396656,43.68501408,285.5877685
755,-605,967.49677,39.00163029,48.37002885,43.68582957,284.9624889
755,-600,964.3780379,38.9590727,48.41969665,43.68938467,284.3457788
755,-595,961.2751947,38.91843387,48.47306104,43.69574745,283.7378034
755,-590,958.1883948,38.87976038,48.53021622,43.7049883,283.1387329
755,-585,955.1177938,38.84310042,48.59125961,43.71718001,282.5487426
755,-580,952.0635483,38.80850472,48.65629201,43.73239836,281.9680137
755,-575,949.0258163,38.77599013,48.72541773,43.75070393,281.3966978
755,-570,946.0047569,38.74569609,48.79874477,43.77222043,280.8350714
755,-565,943.0005302,38.71764005,48.87638496,43.7970125,280.2832946
755,-560,940.0132978,38.69195357,48.95845414,43.82520385,279.7416445
755,-555,937.0432221,38.66863066,49.0452077,43.85691918,279.2104005
755,-550,934.0904667,38.64770593,49.13679489,43.89225041,278.6897771
755,-545,931.1551965,38.62925891,49.23322002,43.93123946,278.1798903
755,-540,928.2375773,38.61336548,49.33461786,43.97399167,277.6809818
755,-535,925.3377762,38.60007665,49.44112828,44.02060247,277.1932738
755,-530,922.455961,38.58946505,49.55289643,44.07118074,276.7170154
755,-525,919.592301,38.58154455,49.670073,44.12580878,276.2524034
755,-520,916.7469662,38.57643703,49.79281453,44.18462578,275.7997473
755,-515,913.9201278,38.57425633,49.92128364,44.24776998,275.3593548
755,-510,911.111958,38.57496349,50.05564936,44.31530642,274.9313892
755,-505,908.3226299,38.5787289,50.19608745,44.38740818,274.5162276
755,-500,905.5523176,38.58567557,50.34278072,44.46422815,274.1142074
755,-495,902.8011963,38.59589338,50.4959194,44.54590639,273.725641
755,-490,900.0694418,38.60947551,50.65570151,44.63258851,273.3508516
755,-485,897.357231,38.62647803,50.82233327,44.72440565,272.9901343
755,-480,894.6647417,38.64690595,50.99602955,44.82146775,272.643742
755,-475,891.9921524,38.67101927,51.17701427,44.92401677,272.3121895
755,475,891.9921524,38.74238957,51.17701427,44.95970192,272.3828177
755,480,894.6647417,38.71844483,50.99602955,44.85723719,272.714537
755,485,897.357231,38.69819937,50.82233327,44.76026632,273.0611098
755,490,900.0694418,38.68154141,50.65570151,44.66862146,273.4221682
755,495,902.8011963,38.66836383,50.4959194,44.58214161,273.7973579
755,500,905.5523176,38.65856385,50.34278072,44.50067228,274.1863378
755,505,908.3226299,38.6520429,50.19608745,44.42406517,274.5887792
755,510,911.111958,38.64870633,50.05564936,44.35217785,275.0043652
755,515,913.9201278,38.64846329,49.92128364,44.28487346,275.4327901
755,520,916.7469662,38.65122646,49.79281453,44.22202049,275.873759
755,525,919.592301,38.65691194,49.670073,44.16349247,276.3269871
755,530,922.455961,38.66543905,49.55289643,44.10916774,276.7921994
755,535,925.3377762,38.67667374,49.44112828,44.05890101,277.2690744
755,540,928.2375773,38.69049472,49.33461786,44.01255629,277.757309
755,545,931.1551965,38.70693125,49.23322002,43.97007563,278.256755
755,550,934.0904667,38.72591413,49.13679489,43.93135451,278.767172
755,555,937.0432221,38.74737673,49.0452077,43.89629221,279.2883277
