x_m,y_m,distance_m,mean_diameter_m,cvar_diameter_m,max_diameter_m,composite_m,pareto
625.0,400.0,742.0411039827915,32.51258812116933,43.68061747966333,47.03422758325357,38.096602800416335,0
650.0,400.0,763.2168761236874,34.34198412680898,46.129283245546866,49.310035687001836,40.23563368617792,0
0.0,425.0,425.0,36.19400021176757,52.78336220244005,54.30704541506251,44.48868120710381,0
25.0,425.0,425.73465914816,34.484758696738226,50.26155811953259,51.88137747496734,42.37315840813541,0
50.0,425.0,427.93106921559223,32.87569545844977,47.93081215421865,49.331683396314354,40.403253806334206,0
75.0,425.0,431.5669125408017,31.36670304483943,45.71997894253058,47.09770329520501,38.54334099368501,0
100.0,425.0,436.6062299143245,29.949098173959044,43.58084324026868,44.81494893941001,36.76497070711386,0
125.0,425.0,443.00112866673373,28.635870874186963,41.573585402195185,42.73524582649067,35.10472813819108,0
150.0,425.0,450.6939094329987,27.43327307366137,39.65059572689497,40.640579126353714,33.541934400278166,0
175.0,425.0,459.6194077712559,26.34000732599432,37.723113393749735,38.65013334018485,32.03156035987203,0
200.0,425.0,469.7073557013984,25.361707440128782,35.924692601201976,36.884883729835785,30.64320002066538,0
225.0,425.0,480.88460154178364,24.501242892301914,34.202440534106366,35.12635543121263,29.351841713204138,0
250.0,425.0,493.0770730829005,23.75408170229476,32.53670151617891,33.38932115946646,28.14539160923683,0
275.0,425.0,506.2114182829147,23.129954962461504,30.982718452351723,31.89749980360217,27.056336707406615,0
300.0,425.0,520.2163011671203,22.65425789132705,29.52880071103882,30.313113173902625,26.091529301182934,0
325.0,425.0,535.0233639758175,22.348307869194084,28.27785411961958,28.857237661632283,25.313080994406832,0
350.0,425.0,550.567888638631,22.195076349908938,27.137242847378197,27.899599874832603,24.666159598643567,0
375.0,425.0,566.7892024377317,22.225995768739672,26.08557548196726,26.78501046634877,24.155785625353467,0
400.0,425.0,583.6308764964376,22.43886980300519,25.972142532866858,27.43180717478799,24.205506167936022,0
425.0,425.0,601.0407640085654,22.82967216389687,27.055633862571018,29.098184641534008,24.942653013233944,0
450.0,425.0,618.9709201569974,23.43034805440829,28.677204464961616,30.868714156729745,26.053776259684952,0
475.0,425.0,637.3774391990981,24.24274068604533,30.402335539815205,32.74348972243535,27.322538112930268,0
500.0,425.0,656.2202374203343,25.31233026850085,32.2310641909786,34.72260458831546,28.771697229739726,0
525.0,425.0,675.4628043053148,26.52858513763544,34.163413594688144,36.80615149039018,30.34599936616179,0
550.0,425.0,695.0719387228922,27.848348567673646,36.19939666886314,38.99422284423697,32.02387261826839,0
575.0,425.0,715.0174823037546,29.272035230959663,38.334293508464974,41.135691322117914,33.80316436971232,0
600.0,425.0,735.2720584926371,30.795449257663833,40.529973264754496,43.44003455919921,35.66271126120917,0
625.0,425.0,755.8108228915487,32.42382646460208,42.827177394346634,45.94704680416349,37.62550192947435,0
650.0,425.0,776.6112283504533,34.15070480473499,45.191052016424926,48.13960685984711,39.67087841057996,0
675.0,425.0,797.6528066771908,35.966789810838804,47.5473493001166,50.75633775238857,41.7570695554777,0
700.0,425.0,818.91696770796,37.88880072416973,50.044067288894034,53.501613935275785,43.966434006531884,0
0.0,450.0,450.0,35.99673061747359,51.76836063609193,53.33891569578107,43.88254562678276,0
25.0,450.0,450.6939094329987,34.38272550117515,49.4016910621943,50.939830005606915,41.89220828168473,0
50.0,450.0,452.76925690687085,32.86416212815004,47.228067150416486,48.67164876721372,40.04611463928326,0
75.0,450.0,456.20718977236646,31.437470415936964,45.14495867776877,46.4730463036974,38.29121454685287,0
100.0,450.0,460.9772228646444,30.09601287193965,43.104400948647914,44.24095758948588,36.60020691029378,0
125.0,450.0,467.0385423067351,28.85417020259826,41.22268195742666,42.278631151696814,35.03842608001246,0
150.0,450.0,474.3416490252569,27.715180088894503,39.39661478593666,40.30488966142436,33.55589743741558,0
175.0,450.0,482.83019789569914,26.679068672573646,37.58187191582867,38.4859397737362,32.13047029420116,0
200.0,450.0,492.44289008980525,25.751724786814222,35.882380403108805,36.789832113981895,30.817052594961513,0
225.0,450.0,503.1152949374527,24.93488642401903,34.24363124600927,35.13281914507935,29.58925883501415,0
250.0,450.0,514.78150704935,24.22506935576408,32.66138373732408,33.454783597283296,28.443226546544082,0
275.0,450.0,527.3755777432247,23.631742776113796,31.19286801559937,32.06799292478381,27.412305395856585,0
300.0,450.0,540.8326913195984,23.177028326262832,29.818509328048542,30.570047163615815,26.49776882715569,0
325.0,450.0,555.0900827793629,22.882445620919427,28.611065644539398,29.190683240284095,25.74675563272941,0
350.0,450.0,570.087712549569,22.733740186638588,27.523103024234075,28.279419923919455,25.12842160543633,0
375.0,450.0,585.768725692999,22.761186771556822,26.513670809902898,27.1962033546291,24.63742879072986,0
400.0,450.0,602.0797289396148,22.960790273356125,26.312639368656754,27.60626062399197,24.63671482100644,0
425.0,450.0,618.9709201569974,23.330875291798723,27.258744028055904,29.179756526177574,25.294809659927314,0
450.0,450.0,636.3961030678928,23.901789376609802,28.790341700799996,30.851535510373957,26.3460655387049,0
475.0,450.0,654.31261641512,24.672769471721526,30.419644639610144,32.62168217905005,27.546207055665835,0
500.0,450.0,672.6812023536855,25.690476498587664,32.14669726202875,34.49028036971193,28.918586880308208,0
525.0,450.0,691.4658342969666,26.846824624452623,33.971530625245386,36.45741335901333,30.409177624849004,0
550.0,450.0,710.6335201775947,28.09955671803593,35.89416545062698,38.52316403421163,31.996861084331456,0
575.0,450.0,730.1540933255117,29.448260112402423,37.91461473435674,40.68761503379828,33.68143742337958,0
600.0,450.0,750.0,30.890018623189555,39.994380223267065,42.71481420198265,35.44219942322831,0
625.0,450.0,770.1460900374682,32.429408357880725,42.16356245693777,45.080374123929246,37.29648540740925,0
650.0,450.0,790.5694150420949,34.063988263492654,44.42857571373188,47.55304416825239,39.24628198861227,0
675.0,450.0,811.2490369793976,35.78178658211297,46.66878509321255,49.640651312560074,41.22528583766276,0
700.0,450.0,832.1658488546619,37.596981728946915,49.01927510202418,52.23476834344211,43.30812841548555,0
