x_m,y_m,distance_m,mean_diameter_m,cvar_diameter_m,max_diameter_m,composite_m,pareto
625.0,400.0,742.0411039827915,59.49742018472962,105.25049129788232,110.64798076930512,82.37395574130596,1
650.0,400.0,763.2168761236874,57.79895741932816,100.99717032572886,106.3264751588504,79.39806387252851,0
600.0,425.0,735.2720584926371,60.12768350747456,105.94350656412352,111.09778294237688,83.03559503579905,1
625.0,425.0,755.8108228915487,58.40797627616243,101.80521991276443,107.07335888936493,80.10659809446344,0
650.0,425.0,776.6112283504533,56.81563747206221,97.8104481410866,102.81071328336117,77.3130428065744,1
675.0,425.0,797.6528066771908,55.37524368458924,94.1372236238117,98.66208171718765,74.75623365420047,0
700.0,425.0,818.91696770796,54.07128746923779,90.69936219931158,95.39745104235945,72.38532483427468,1
550.0,450.0,710.6335201775947,62.7219691889746,110.85776126501234,115.51642194146268,86.78986522699347,1
575.0,450.0,730.1540933255117,60.875343962439075,106.73102635066498,111.46927330644372,83.80318515655202,1
600.0,450.0,750.0,59.13398353898184,102.68549334416188,107.62118267629684,80.90973844157186,1
625.0,450.0,770.1460900374682,57.51596618927664,98.81980632507648,103.51267297106284,78.16788625717656,1
650.0,450.0,790.5694150420949,56.021443090513145,95.17473938717274,99.51076101757077,75.59809123884294,1
675.0,450.0,811.2490369793976,54.66635424989983,91.80651277312208,96.62612729538505,73.23643351151095,1
700.0,450.0,832.1658488546619,53.43673302788444,88.58493710190552,93.2918038815185,71.01083506489499,1
725.0,450.0,853.3024082938006,52.346627326075236,85.40511305978974,89.96406269449781,68.8758701929325,1
500.0,475.0,689.6557112066861,65.5491706364954,115.60686877401506,119.9799752243044,90.57801970525523,1
525.0,475.0,707.9901129253147,63.57929763536627,111.60290491012906,115.96126816638991,87.59110127274766,0
550.0,475.0,726.7220926874317,61.71480250144445,107.60631020828419,112.30145530168495,84.66055635486433,1
575.0,475.0,745.8216945088149,59.962961462895464,103.63570902355498,108.27402095033902,81.79933524322522,1
600.0,475.0,765.2613932506983,58.31952605554432,99.88496651104603,104.3023915645152,79.10224628329517,1
625.0,475.0,785.0159234053791,56.795027028558685,96.28978111588124,100.4307780830712,76.54240407221997,0
650.0,475.0,805.0621094052309,55.38604463953461,92.97535701423838,97.90154677116946,74.1807008268865,1
675.0,475.0,825.3787009609589,54.101629805345766,89.81841799927446,94.44106546909109,71.96002390231011,1
700.0,475.0,845.9462157844315,52.936318460608724,86.71962491334824,91.23489731685329,69.82797168697849,1
725.0,475.0,866.7467911679859,51.8975620170572,83.6375981289614,87.68017473516012,67.7675800730093,0
750.0,475.0,887.7640452282352,51.016259195174825,80.75826750667717,84.89924440236535,65.88726335092599,1
775.0,475.0,908.9829481348921,50.27776534957803,77.88262769187806,81.70164372606934,64.08019652072804,1
475.0,500.0,689.6557112066861,66.48608932973269,116.288326327585,120.12864082584466,91.38720782865884,0
500.0,500.0,707.1067811865476,64.51736324970078,112.4183830910666,116.49384073744066,88.46787317038368,0
525.0,500.0,725.0,62.645434428155205,108.54030450098062,112.95788419258484,85.59286946456791,0
550.0,500.0,743.3034373659252,60.871004663509545,104.65705691418242,109.04349807037372,82.76403078884599,0
575.0,500.0,761.9875327064085,59.213120722341344,100.99820059634091,105.16701402733901,80.10566065934113,0
600.0,500.0,781.0249675906655,57.65969705281211,97.46658752026458,101.41188174604571,77.56314228653835,0
625.0,500.0,800.3905296791061,56.218664419314955,94.188668621139,98.35965764718027,75.20366652022697,0
650.0,500.0,820.0609733428363,54.87939509093008,91.08420076270946,95.26620717078471,72.98179792681977,0
675.0,500.0,840.0148808205721,53.65963489859177,88.05430794687945,92.17344899558815,70.85697142273561,0
700.0,500.0,860.2325267042627,52.54927214097829,85.05943157142546,89.2937486393792,68.80435185620188,0
725.0,500.0,880.6957476904269,51.5646332159329,82.17392631810937,85.95640076296644,66.86927976702114,0
750.0,500.0,901.3878188659974,50.72281295816582,79.39292403021767,83.09162943668392,65.05786849419175,1
775.0,500.0,922.2933372848358,50.02546477764412,76.66433047653325,80.25787807709868,63.344897627088685,0
800.0,500.0,943.3981132056604,49.44450195179367,73.99616320893324,77.67265357688684,61.720332580363454,0
825.0,500.0,964.6890690787369,49.00212251107974,71.35768391048023,74.87207321594701,60.17990321077998,1
425.0,525.0,675.4628043053148,69.56780550007028,120.75312622552721,124.58581003089651,95.16046586279874,0
450.0,525.0,691.4658342969666,67.50075024337559,117.04540614794945,121.0202500157981,92.27307819566252,0
475.0,525.0,707.9901129253147,65.52591136017453,113.3043847431844,117.37783000214077,89.41514805167947,0
500.0,525.0,725.0,63.64920852867563,109.53599240125828,113.6619674051902,86.59260046496695,0
525.0,525.0,742.4621202458749,61.86415262202926,105.75740001800594,110.06431598173975,83.8107763200176,0
550.0,525.0,760.3453162872775,60.17869454529214,102.15331346083079,106.09617898539878,81.16600400306146,0
575.0,525.0,778.6205751198719,58.60690585430664,98.69650697768654,102.44579579646425,78.65170641599659,0
600.0,525.0,797.2609359550987,57.13395649330525,95.44036182466536,98.88596627129331,76.2871591589853,0
625.0,525.0,816.2413858657254,55.763367675768066,92.40279169299157,96.71709263185268,74.08307968437981,0
650.0,525.0,835.5387483534201,54.48707290510103,89.41980212995078,93.60390237894433,71.95343751752591,0
675.0,525.0,855.1315688243535,53.324029630490074,86.49270467787525,90.49986265571248,69.90836715418266,0
700.0,525.0,875.0,52.26427955627052,83.6250411377445,87.42432794775519,67.94466034700751,0
725.0,525.0,895.1256894984078,51.32424212261016,80.89306394655941,84.73397105450047,66.10865303458479,0
750.0,525.0,915.4916711800278,50.523816134095,78.22460180867623,81.9070419361806,64.37420897138561,0
775.0,525.0,936.0822613424527,49.86334527318547,75.6333105785546,79.16649361390688,62.748327925870036,0
800.0,525.0,956.8829604502318,49.30343334446838,73.03835799222463,76.6285791324112,61.1708956683465,0
825.0,525.0,977.8803607803973,48.88180002076881,70.52925045231846,73.73201368458705,59.705525236543636,0
850.0,525.0,999.0620601344043,48.577800619347435,68.25560570459656,70.96030038366362,58.416703161971995,1
450.0,550.0,710.6335201775947,66.6035883146001,114.23916398964595,118.24764337771873,90.42137615212303,0
475.0,550.0,726.7220926874317,64.7159576296461,110.58655907671464,114.62491850322151,87.65125835318037,0
500.0,550.0,743.3034373659252,62.92276818364485,106.9171166864771,111.143805909475,84.91994243506097,0
525.0,550.0,760.3453162872775,61.221220624745435,103.34725129340406,107.24010806676213,82.28423595907475,0
550.0,550.0,777.8174593052023,59.61860182509447,99.9676300327473,103.52575784136238,79.79311592892088,0
575.0,550.0,795.6915231419774,58.12420647171662,96.73279040991201,100.05568313079506,77.42849844081431,0
600.0,550.0,813.9410298049853,56.72299305572791,93.75087529406632,98.18906280712018,75.23693417489712,0
625.0,550.0,832.5412902673356,55.41253383403041,90.81268710459999,95.05136205163808,73.1126104693152,0
650.0,550.0,851.46931829632,54.19343789079963,87.94416184689794,92.05371047092656,71.06879986884879,0
675.0,550.0,870.7037383633999,53.080927441986645,85.13389937047752,89.118193873688,69.10741340623208,0
700.0,550.0,890.2246907382428,52.06724256133669,82.41924035884588,86.24230779041704,67.24324146009128,0
725.0,550.0,910.0137361600648,51.16696309655113,79.76537837038465,83.24415491438091,65.46617073346789,0
750.0,550.0,930.0537618869137,50.406211721991994,77.22645779506527,80.88491245460881,63.81633475852863,0
775.0,550.0,950.3288904374107,49.77182160158033,74.71057575485372,78.18877827188432,62.241198678217025,0
800.0,550.0,970.8243919473799,49.233981267431254,72.20312485327712,75.51465562615266,60.71855306035418,0
825.0,550.0,991.526600752597,48.83417222711614,69.84005615726306,72.77507579109904,59.3371141921896,0
450.0,575.0,730.1540933255117,65.84533681997837,111.67730475414393,115.56711604300898,88.76132078706115,0
475.0,575.0,745.8216945088149,64.03794484971968,108.11805699842776,112.27457370285195,86.07800092407372,0
500.0,575.0,761.9875327064085,62.32271481106976,104.58404766976014,108.46437210367642,83.45338124041496,0
525.0,575.0,778.6205751198719,60.70078234427207,101.26514513613155,104.77352564322884,80.98296374020181,0
550.0,575.0,795.6915231419774,59.17303373113458,98.0700154660968,101.35579607399944,78.6215245986157,0
575.0,575.0,813.1727983645296,57.74852181202045,95.08959660388346,98.70699510670083,76.41905920795196,0
600.0,575.0,831.0385069297331,56.40688430476797,92.24121778207248,96.29384456593394,74.32405104342023,0
625.0,575.0,849.2643875731515,55.15244015402612,89.40003517001587,93.16247197603471,72.27623766202099,0
650.0,575.0,867.8277478854891,53.98408647480679,86.62957185404112,90.25523777559306,70.30682916442396,0
675.0,575.0,886.70739254841,52.917626553445814,83.95005317895951,87.74714994826893,68.43383986620266,0
