x_m,y_m,distance_m,mean_diameter_m,cvar_diameter_m,max_diameter_m,composite_m,pareto
775.0,475.0,908.9829481348921,69.88738305721633,122.68928141688076,128.70777737416486,96.28833223704854,0
725.0,500.0,880.6957476904269,72.21599399942988,127.66142591063334,133.44038093633534,99.93870995503161,1
750.0,500.0,901.3878188659974,70.47261834687347,123.43693145503197,129.48590023616586,96.95477490095271,0
775.0,500.0,922.2933372848358,68.835868728249,119.35909020453592,125.66000862279743,94.09747946639246,0
800.0,500.0,943.3981132056604,67.32222655141607,115.43765487721896,121.39057849445261,91.37994071431751,1
825.0,500.0,964.6890690787369,65.93413110924806,111.83586909552808,117.5138642770655,88.88500010238806,1
675.0,525.0,855.1315688243535,74.77634330158709,132.5877492241577,138.23539868281387,103.6820462628724,0
700.0,525.0,875.0,72.92041844042869,128.3861547647186,133.79104889271596,100.65328660257364,1
725.0,525.0,895.1256894984078,71.16145063054243,124.25492171881923,130.4688961655372,97.70818617468083,1
750.0,525.0,915.4916711800278,69.50315731055744,120.27591386308521,126.24124848417387,94.88953558682132,1
775.0,525.0,936.0822613424527,67.95128169391737,116.41138451618713,122.10432135256606,92.18133310505225,0
800.0,525.0,956.8829604502318,66.51778172746677,112.84856590031008,118.0599577695962,89.68317381388843,0
825.0,525.0,977.8803607803973,65.19740904628799,109.45687121104473,115.17645735326157,87.32714012866636,0
850.0,525.0,999.0620601344043,63.991386580815025,106.20790902834763,111.9850769652835,85.09964780458132,0
700.0,550.0,890.2246907382428,71.9391393054543,125.13346589639441,131.01282767656133,98.53630260092436,1
725.0,550.0,910.0137361600648,70.26136453871547,121.24932824874892,126.90961694230666,95.7553463937322,1
750.0,550.0,930.0537618869137,68.68662150700582,117.47349630436118,122.8923578697428,93.0800589056835,1
775.0,550.0,950.3288904374107,67.21291183038417,113.92784030853282,118.96268089253707,90.57037606945849,1
800.0,550.0,970.8243919473799,65.84869675542318,110.60276609593029,116.42576563361673,88.22573142567674,0
825.0,550.0,991.526600752597,64.58916090719566,107.38820188445357,112.96618073617849,85.98868139582461,0
725.0,575.0,925.3377761660873,69.50444003899503,118.5871776006566,123.7452322599178,94.04580881982582,0
750.0,575.0,945.05290857179,68.00460433753358,115.06932929593931,119.91964545613898,91.53696681673645,0
775.0,575.0,965.0129532809391,66.60062553759249,111.78578321401339,117.69046810848856,89.19320437580294,0
800.0,575.0,985.2030247619016,65.29344811866447,108.62395828749676,113.69955562855264,86.95870320308062,0
725.0,600.0,941.0765112359356,68.87161474904936,116.25189939780024,120.92440430055456,92.5617570734248,0
750.0,600.0,960.4686356149273,67.44016681044883,112.99785385665484,118.00462480627358,90.21901033355184,0
775.0,600.0,980.114789195633,66.0928595694516,109.88121987520591,115.06958559571254,87.98703972232876,0
800.0,600.0,1000.0,64.84148572775429,106.84489163917978,112.04516287940761,85.84318868346703,0
750.0,625.0,976.2812094883318,66.97626364833641,111.1969989468953,116.5024906117559,89.08663129761587,0
775.0,625.0,995.6153875869938,65.68259007456041,108.18829706916489,113.44415603421358,86.93544357186265,0
775.0,-475.0,908.9829481348921,69.88738305721631,122.68928141688073,128.70777737416486,96.28833223704852,1
725.0,-500.0,880.6957476904269,72.21599399942988,127.6614259106334,133.44038093633515,99.93870995503164,0
750.0,-500.0,901.3878188659974,70.47261834687346,123.43693145503187,129.48590023616563,96.95477490095266,1
775.0,-500.0,922.2933372848358,68.835868728249,119.35909020453589,125.66000862279743,94.09747946639244,1
800.0,-500.0,943.3981132056604,67.32222655141607,115.43765487721898,121.3905784944526,91.37994071431751,0
825.0,-500.0,964.6890690787369,65.93413110924804,111.83586909552807,117.51386427706528,88.88500010238806,0
675.0,-525.0,855.1315688243535,74.77634330158708,132.5877492241576,138.23539868281367,103.68204626287233,1
700.0,-525.0,875.0,72.92041844042868,128.38615476471867,133.79104889271596,100.65328660257367,0
725.0,-525.0,895.1256894984078,71.16145063054242,124.25492171881926,130.46889616553696,97.70818617468083,0
750.0,-525.0,915.4916711800278,69.50315731055744,120.2759138630852,126.24124848417344,94.88953558682132,0
775.0,-525.0,936.0822613424527,67.95128169391737,116.41138451618711,122.10432135256626,92.18133310505223,1
800.0,-525.0,956.8829604502318,66.51778172746675,112.84856590031,118.05995776959598,89.68317381388837,1
825.0,-525.0,977.8803607803973,65.197409046288,109.4568712110447,115.17645735326157,87.32714012866634,1
850.0,-525.0,999.0620601344043,63.99138658081502,106.20790902834754,111.9850769652835,85.09964780458128,1
700.0,-550.0,890.2246907382428,71.93913930545432,125.13346589639448,131.01282767656153,98.5363026009244,0
725.0,-550.0,910.0137361600648,70.26136453871547,121.24932824874895,126.90961694230687,95.75534639373221,0
750.0,-550.0,930.0537618869137,68.68662150700581,117.47349630436128,122.89235786974301,93.08005890568354,0
775.0,-550.0,950.3288904374107,67.21291183038416,113.92784030853282,118.96268089253707,90.57037606945849,0
800.0,-550.0,970.8243919473799,65.84869675542318,110.60276609593039,116.42576563361693,88.22573142567678,0
825.0,-550.0,991.526600752597,64.58916090719566,107.3882018844535,112.96618073617849,85.98868139582459,1
725.0,-575.0,925.3377761660873,69.504440038995,118.58717760065655,123.74523225991759,94.04580881982577,1
750.0,-575.0,945.05290857179,68.00460433753356,115.06932929593927,119.91964545613898,91.53696681673642,0
775.0,-575.0,965.0129532809391,66.60062553759249,111.78578321401336,117.69046810848835,89.19320437580294,0
800.0,-575.0,985.2030247619016,65.29344811866446,108.6239582874968,113.69955562855223,86.95870320308063,0
725.0,-600.0,941.0765112359356,68.87161474904934,116.2518993978002,120.92440430055456,92.56175707342477,0
750.0,-600.0,960.4686356149273,67.44016681044882,112.99785385665479,118.00462480627337,90.21901033355181,0
775.0,-600.0,980.114789195633,66.09285956945159,109.88121987520583,115.06958559571254,87.98703972232872,0
800.0,-600.0,1000.0,64.84148572775429,106.84489163917972,112.04516287940761,85.843188683467,0
750.0,-625.0,976.2812094883318,66.97626364833641,111.19699894689528,116.5024906117557,89.08663129761584,0
