x_m,y_m,distance_m,mean_diameter_m,cvar_diameter_m,max_diameter_m,composite_m,pareto
500.0,325.0,596.3430220938282,47.38823697472306,83.49372487491917,87.65853000283914,65.4409809248211,1
525.0,325.0,617.4544517614235,45.73532000912475,79.33557587287228,83.65856026573069,62.535447940998516,1
450.0,350.0,570.087712549569,49.89200905048958,88.44722912284907,92.21416150779436,69.16961908666931,1
475.0,350.0,590.0211860602973,48.05982544532323,84.2537787931858,88.23640164139708,66.15680211925451,1
500.0,350.0,610.3277807866851,46.375017991860034,80.23588400158145,84.21437737815636,63.305450996720744,1
525.0,350.0,630.9714732061981,44.85003426669347,76.45130982773168,80.0986637181627,60.65067204721257,0
550.0,350.0,651.9202405202649,43.503249414717914,73.01958118153294,76.83452906195129,58.26141529812543,1
575.0,350.0,673.145600891813,42.32583214510141,69.76664568860517,73.35615569061004,56.046238916853284,0
425.0,375.0,566.7892024377317,50.709057124314896,89.16162301836566,92.77893046201402,69.93534007134028,0
450.0,375.0,585.768725692999,48.86490498612383,85.13113205152447,88.96914716701141,66.99801851882415,1
475.0,375.0,605.1859218455102,47.15411983383001,81.22137496863188,84.90136788642414,64.18774740123095,1
500.0,375.0,625.0,45.59182492341397,77.5255530882365,80.95923282994275,61.55868900582524,0
525.0,375.0,645.174395028197,44.177585630603154,74.1732784753667,78.09283278586729,59.17543205298493,1
550.0,375.0,665.6763477847173,42.920961146611575,70.995965738226,74.64886627391884,56.95846344241879,0
575.0,375.0,686.476510887299,41.81875264082291,67.89273097639092,71.3610770420503,54.855741808606915,1
600.0,375.0,707.5485849042453,40.90479453919195,64.91523401609312,68.11109021553324,52.91001427764253,0
375.0,400.0,548.2928049865327,53.620955185622854,93.84135407166049,97.02176056804144,73.73115462864168,0
400.0,400.0,565.685424949238,51.637820369061195,89.96683320947345,93.22822183627241,70.80232678926733,0
425.0,400.0,583.6308764964376,49.77721926584458,86.08897892762712,89.60337615779169,67.93309909673584,0
450.0,400.0,602.0797289396148,48.046693382175164,82.27716881477332,85.69525903000306,65.16193109847424,0
475.0,400.0,620.987117418711,46.45279661387174,78.69427898487488,81.90368813006273,62.57353779937331,0
500.0,400.0,640.3124237432849,44.997167903879514,75.37948564506337,78.71460448731227,60.18832677447144,0
525.0,400.0,660.0189391222043,43.672293200579105,72.29314331438518,75.92967801741497,57.98271825748214,0
550.0,400.0,680.0735254367721,42.49385060164511,69.2634889038804,72.66482344712179,55.878669752762754,0
575.0,400.0,700.446286306095,41.45744838337811,66.31474767306136,69.31375091650384,53.886098028219735,0
